sweep_parameter,sweep_wert,variante,wiederholung,generation,beste_fitness,mittlere_fitness,stdabw_fitness,anzahl_spezies,ziel_erreicht
conn_add_prob,0.3,V1,4,57,20.94113,-6.16055,8.88669,13,0
conn_add_prob,0.3,V1,4,58,20.94113,-5.98926,9.04239,13,0
conn_add_prob,0.3,V1,4,59,20.94113,-5.27562,9.16478,13,0
conn_add_prob,0.3,V1,4,60,20.94113,-5.9609,9.01207,12,0
conn_add_prob,0.3,V1,4,61,20.94113,-6.08089,8.93675,13,0
conn_add_prob,0.3,V1,4,62,20.94113,-5.43005,9.14187,13,0
conn_add_prob,0.3,V1,4,63,20.94113,-5.35318,9.09184,13,0
conn_add_prob,0.3,V1,4,64,20.94113,-5.95971,9.02564,14,0
conn_add_prob,0.3,V1,4,65,20.94113,-5.11607,9.31338,13,0
conn_add_prob,0.3,V1,4,66,20.94113,-6.03068,9.02094,13,0
conn_add_prob,0.3,V1,4,67,20.94113,-5.78028,9.23134,12,0
conn_add_prob,0.3,V1,4,68,20.94113,-4.68263,9.73749,14,0
conn_add_prob,0.3,V1,4,69,20.94113,-5.58656,9.23686,14,0
conn_add_prob,0.3,V1,4,70,20.94113,-5.76655,9.13302,16,0
conn_add_prob,0.3,V1,4,71,20.94113,-5.37079,9.2256,16,0
conn_add_prob,0.3,V1,4,72,20.94113,-5.07371,9.69559,17,0
conn_add_prob,0.3,V1,4,73,20.94113,-5.2993,9.47834,16,0
conn_add_prob,0.3,V1,4,74,20.94113,-4.39888,9.75324,15,0
conn_add_prob,0.3,V1,4,75,20.94113,-4.41139,9.77734,17,0
conn_add_prob,0.3,V1,4,76,20.94113,-5.40562,9.55308,17,0
conn_add_prob,0.3,V1,4,77,20.94113,-4.61074,9.57578,18,0
conn_add_prob,0.3,V1,4,78,20.94113,-4.6363,9.61232,18,0
conn_add_prob,0.3,V1,4,79,20.94113,-3.87346,9.81186,18,0
conn_add_prob,0.3,V1,4,80,20.94113,-4.09975,9.772,18,0
conn_add_prob,0.3,V1,4,81,20.94113,-3.89956,9.67715,19,0
conn_add_prob,0.3,V1,4,82,9.94113,-4.39321,9.62951,20,0
conn_add_prob,0.3,V1,4,83,9.94113,-4.12545,9.71431,21,0
conn_add_prob,0.3,V1,4,84,9.94113,-3.98923,9.69079,20,0
conn_add_prob,0.3,V1,4,85,9.94113,-4.10711,9.69266,19,0
conn_add_prob,0.3,V1,4,86,9.94113,-4.24139,9.5708,20,0
conn_add_prob,0.3,V1,4,87,9.94113,-3.80105,9.59693,17,0
conn_add_prob,0.3,V1,4,88,9.94113,-3.96296,9.75119,16,0
conn_add_prob,0.3,V1,4,89,9.94113,-5.02972,9.46143,18,0
conn_add_prob,0.3,V1,4,90,9.94113,-4.86217,9.52912,19,0
conn_add_prob,0.3,V1,4,91,9.94113,-4.53136,9.76201,20,0
conn_add_prob,0.3,V1,4,92,9.94113,-4.15112,9.77878,21,0
conn_add_prob,0.3,V1,4,93,9.94113,-3.92103,9.931,19,0
conn_add_prob,0.3,V1,4,94,9.94113,-4.21174,9.86655,18,0
conn_add_prob,0.3,V1,4,95,9.94113,-4.29647,9.80141,17,0
conn_add_prob,0.3,V1,4,96,9.94113,-4.27502,10.05858,17,0
conn_add_prob,0.3,V1,4,97,9.94113,-4.17896,9.94985,18,0
conn_add_prob,0.3,V1,4,98,9.94113,-4.02958,9.92931,21,0
conn_add_prob,0.3,V1,4,99,9.94113,-3.81445,10.00233,20,0
conn_add_prob,0.3,V1,5,0,7.74113,-15.01455,1.46829,13,0
conn_add_prob,0.3,V1,5,1,7.74113,-13.87669,2.26294,13,0
conn_add_prob,0.3,V1,5,2,17.44211,-13.11892,3.21173,13,0
conn_add_prob,0.3,V1,5,3,17.44211,-12.4476,4.12114,13,0
conn_add_prob,0.3,V1,5,4,17.44211,-11.77753,4.5576,13,0
conn_add_prob,0.3,V1,5,5,17.44211,-10.9453,5.10449,13,0
conn_add_prob,0.3,V1,5,6,17.44211,-11.08845,5.0726,13,0
conn_add_prob,0.3,V1,5,7,17.44211,-10.91443,5.29271,13,0
conn_add_prob,0.3,V1,5,8,17.44211,-10.50719,5.7571,13,0
conn_add_prob,0.3,V1,5,9,17.44211,-10.43546,5.88332,13,0
conn_add_prob,0.3,V1,5,10,17.44211,-9.90691,6.62687,15,0
conn_add_prob,0.3,V1,5,11,17.44211,-9.10809,7.07363,16,0
conn_add_prob,0.3,V1,5,12,17.44211,-8.59999,7.50587,16,0
conn_add_prob,0.3,V1,5,13,17.44211,-8.33273,7.72795,18,0
conn_add_prob,0.3,V1,5,14,17.44211,-8.42561,8.0112,18,0
conn_add_prob,0.3,V1,5,15,17.44211,-8.32545,8.01709,18,0
conn_add_prob,0.3,V1,5,16,17.44211,-7.95547,8.04766,17,0
conn_add_prob,0.3,V1,5,17,43.94113,-7.32645,8.54696,18,1
conn_add_prob,0.3,V1,6,0,1.67316,-13.81401,2.8243,16,0
conn_add_prob,0.3,V1,6,1,9.85808,-10.89982,3.78245,16,0
conn_add_prob,0.3,V1,6,2,9.85808,-10.12164,3.81252,16,0
conn_add_prob,0.3,V1,6,3,11.74113,-9.81258,3.97359,16,0
conn_add_prob,0.3,V1,6,4,11.74113,-9.63984,4.29292,16,0
conn_add_prob,0.3,V1,6,5,15.53292,-9.50856,4.68114,16,0
conn_add_prob,0.3,V1,6,6,19.03557,-9.21538,4.97459,16,0
conn_add_prob,0.3,V1,6,7,19.03557,-8.85845,5.38999,16,0
conn_add_prob,0.3,V1,6,8,19.03557,-8.66558,5.15819,16,0
conn_add_prob,0.3,V1,6,9,19.03557,-8.72317,5.40454,17,0
conn_add_prob,0.3,V1,6,10,19.03557,-8.49689,5.65299,17,0
conn_add_prob,0.3,V1,6,11,19.03557,-8.51873,5.99661,18,0
conn_add_prob,0.3,V1,6,12,19.03557,-8.18085,5.91292,18,0
conn_add_prob,0.3,V1,6,13,19.03557,-7.99492,6.18907,21,0
conn_add_prob,0.3,V1,6,14,19.03557,-7.93085,6.35785,21,0
conn_add_prob,0.3,V1,6,15,19.03557,-7.81653,6.40386,21,0
conn_add_prob,0.3,V1,6,16,19.03557,-7.52216,6.61781,21,0
conn_add_prob,0.3,V1,6,17,43.94113,-7.65163,6.90681,22,1
conn_add_prob,0.3,V1,7,0,-9.28422,-15.05477,1.11755,13,0
conn_add_prob,0.3,V1,7,1,-3.8126,-13.97066,1.63694,13,0
conn_add_prob,0.3,V1,7,2,-3.0806,-13.39512,1.99892,13,0
conn_add_prob,0.3,V1,7,3,-3.0806,-13.10079,2.31853,13,0
conn_add_prob,0.3,V1,7,4,-2.43108,-12.99945,2.36325,13,0
conn_add_prob,0.3,V1,7,5,0.54214,-12.71936,2.89678,13,0
conn_add_prob,0.3,V1,7,6,1.33615,-12.26604,3.44885,13,0
conn_add_prob,0.3,V1,7,7,1.33615,-12.22194,3.60027,13,0
conn_add_prob,0.3,V1,7,8,1.33615,-12.20422,3.75497,13,0
conn_add_prob,0.3,V1,7,9,1.33615,-11.69961,4.12126,13,0
conn_add_prob,0.3,V1,7,10,2.13615,-11.18309,4.58161,13,0
conn_add_prob,0.3,V1,7,11,11.01098,-10.95723,4.829,13,0
conn_add_prob,0.3,V1,7,12,14.93002,-11.01102,5.00169,13,0
conn_add_prob,0.3,V1,7,13,14.93002,-10.56041,5.3719,14,0
conn_add_prob,0.3,V1,7,14,14.93002,-10.12988,5.34835,14,0
conn_add_prob,0.3,V1,7,15,14.93002,-10.20416,5.70855,14,0
conn_add_prob,0.3,V1,7,16,14.93002,-10.01688,5.70298,14,0
conn_add_prob,0.3,V1,7,17,14.93002,-9.61558,5.8421,14,0
conn_add_prob,0.3,V1,7,18,14.93002,-9.455,5.91072,14,0
conn_add_prob,0.3,V1,7,19,14.93002,-10.00759,5.91625,13,0
conn_add_prob,0.3,V1,7,20,14.93002,-9.42762,6.21664,14,0
conn_add_prob,0.3,V1,7,21,14.93002,-9.44269,6.36833,13,0
conn_add_prob,0.3,V1,7,22,14.93002,-9.19837,6.42858,13,0
conn_add_prob,0.3,V1,7,23,14.93002,-8.95872,6.41229,13,0
conn_add_prob,0.3,V1,7,24,14.93002,-9.32277,6.34943,12,0
conn_add_prob,0.3,V1,7,25,14.93002,-9.22967,6.62612,12,0
conn_add_prob,0.3,V1,7,26,14.93002,-8.59773,6.70549,13,0
conn_add_prob,0.3,V1,7,27,14.93002,-8.73167,6.49033,11,0
conn_add_prob,0.3,V1,7,28,14.93002,-9.27046,6.4266,10,0
conn_add_prob,0.3,V1,7,29,14.93002,-8.94183,6.38541,10,0
conn_add_prob,0.3,V1,7,30,14.93002,-8.36973,6.45939,8,0
conn_add_prob,0.3,V1,7,31,11.11098,-8.55361,6.41264,8,0
conn_add_prob,0.3,V1,7,32,11.11098,-8.47623,6.48108,8,0
conn_add_prob,0.3,V1,7,33,11.11098,-8.91451,6.61596,8,0
conn_add_prob,0.3,V1,7,34,11.11098,-8.11832,6.64645,8,0
conn_add_prob,0.3,V1,7,35,11.11098,-7.77512,7.00888,9,0
conn_add_prob,0.3,V1,7,36,11.11098,-8.47472,6.76702,10,0
conn_add_prob,0.3,V1,7,37,11.11098,-8.23984,6.748,10,0
conn_add_prob,0.3,V1,7,38,11.21098,-7.94466,6.74853,10,0
conn_add_prob,0.3,V1,7,39,11.21098,-7.71119,6.81357,9,0
conn_add_prob,0.3,V1,7,40,11.11098,-8.13683,6.66223,7,0
conn_add_prob,0.3,V1,7,41,11.11098,-7.87719,6.60269,7,0
conn_add_prob,0.3,V1,7,42,11.11098,-7.98848,6.39205,7,0
conn_add_prob,0.3,V1,7,43,11.11098,-7.98227,6.46401,7,0
conn_add_prob,0.3,V1,7,44,11.11098,-7.72267,6.30918,6,0
conn_add_prob,0.3,V1,7,45,11.21098,-7.37971,6.48502,8,0
conn_add_prob,0.3,V1,7,46,11.21098,-7.68878,6.2886,8,0
conn_add_prob,0.3,V1,7,47,11.21098,-7.49969,6.5503,9,0
conn_add_prob,0.3,V1,7,48,11.21098,-7.55211,6.69932,10,0
conn_add_prob,0.3,V1,7,49,11.21098,-7.42541,6.53179,10,0
conn_add_prob,0.3,V1,7,50,11.21098,-7.07937,6.42629,10,0
conn_add_prob,0.3,V1,7,51,11.21098,-7.83892,6.803,11,0
conn_add_prob,0.3,V1,7,52,11.21098,-7.72538,6.61131,10,0
conn_add_prob,0.3,V1,7,53,19.34113,-7.56878,6.63693,11,0
conn_add_prob,0.3,V1,7,54,19.34113,-7.85137,6.6518,11,0
conn_add_prob,0.3,V1,7,55,19.34113,-8.13732,6.72243,11,0
conn_add_prob,0.3,V1,7,56,19.34113,-7.90221,6.7534,11,0
conn_add_prob,0.3,V1,7,57,19.34113,-7.67619,6.78293,10,0
conn_add_prob,0.3,V1,7,58,19.34113,-7.10594,6.95574,10,0
conn_add_prob,0.3,V1,7,59,19.34113,-7.34816,7.3752,11,0
conn_add_prob,0.3,V1,7,60,19.34113,-7.15196,7.45618,12,0
conn_add_prob,0.3,V1,7,61,19.34113,-6.85929,7.35832,11,0
conn_add_prob,0.3,V1,7,62,19.34113,-6.84692,7.24381,11,0
conn_add_prob,0.3,V1,7,63,19.34113,-6.20838,7.45916,13,0
conn_add_prob,0.3,V1,7,64,19.34113,-6.30668,7.46589,15,0
conn_add_prob,0.3,V1,7,65,19.34113,-6.34891,7.50588,16,0
conn_add_prob,0.3,V1,7,66,19.34113,-6.30828,7.25209,17,0
conn_add_prob,0.3,V1,7,67,19.34113,-7.11511,7.36528,16,0
conn_add_prob,0.3,V1,7,68,19.34113,-6.37476,7.34507,17,0
conn_add_prob,0.3,V1,7,69,19.34113,-6.57396,7.06937,15,0
conn_add_prob,0.3,V1,7,70,19.34113,-6.80298,7.23401,15,0
conn_add_prob,0.3,V1,7,71,19.34113,-6.64437,7.21572,15,0
conn_add_prob,0.3,V1,7,72,19.34113,-6.39616,7.06506,19,0
conn_add_prob,0.3,V1,7,73,19.34113,-6.84113,7.23465,19,0
conn_add_prob,0.3,V1,7,74,19.34113,-6.79247,7.32091,20,0
conn_add_prob,0.3,V1,7,75,19.34113,-6.42163,7.49139,21,0
conn_add_prob,0.3,V1,7,76,15.44113,-6.90599,7.14499,19,0
conn_add_prob,0.3,V1,7,77,15.44113,-6.39192,7.13184,21,0
conn_add_prob,0.3,V1,7,78,15.44113,-6.41525,6.93169,20,0
conn_add_prob,0.3,V1,7,79,15.44113,-6.80146,7.03146,20,0
conn_add_prob,0.3,V1,7,80,15.44113,-6.96901,6.98273,22,0
conn_add_prob,0.3,V1,7,81,15.44113,-6.38452,6.6885,21,0
conn_add_prob,0.3,V1,7,82,15.44113,-6.77798,6.57566,23,0
conn_add_prob,0.3,V1,7,83,19.84113,-6.36968,6.59454,21,0
conn_add_prob,0.3,V1,7,84,19.84113,-6.5817,6.73246,22,0
conn_add_prob,0.3,V1,7,85,19.84113,-6.2441,6.55333,22,0
conn_add_prob,0.3,V1,7,86,19.84113,-6.64963,6.78061,23,0
conn_add_prob,0.3,V1,7,87,19.84113,-6.67287,6.73485,22,0
conn_add_prob,0.3,V1,7,88,19.84113,-6.06089,6.92354,23,0
conn_add_prob,0.3,V1,7,89,19.84113,-6.03436,6.82953,25,0
conn_add_prob,0.3,V1,7,90,19.84113,-6.16425,6.89368,24,0
conn_add_prob,0.3,V1,7,91,19.84113,-6.02748,7.02483,23,0
conn_add_prob,0.3,V1,7,92,20.04113,-6.20937,7.04667,25,0
conn_add_prob,0.3,V1,7,93,20.04113,-6.547,7.11189,23,0
conn_add_prob,0.3,V1,7,94,20.04113,-6.18102,7.28501,22,0
conn_add_prob,0.3,V1,7,95,20.04113,-5.89236,7.35776,21,0
conn_add_prob,0.3,V1,7,96,20.04113,-5.69228,7.37065,21,0
conn_add_prob,0.3,V1,7,97,20.04113,-5.6235,7.76988,19,0
conn_add_prob,0.3,V1,7,98,20.04113,-5.47213,7.97909,18,0
conn_add_prob,0.3,V1,7,99,20.04113,-5.84811,7.86413,13,0
conn_add_prob,0.3,V1,8,0,-4.14206,-14.58685,2.17398,15,0
conn_add_prob,0.3,V1,8,1,-4.14206,-12.50966,2.91765,15,0
conn_add_prob,0.3,V1,8,2,8.84113,-11.67783,2.92823,15,0
conn_add_prob,0.3,V1,8,3,8.84113,-11.58997,3.04482,15,0
conn_add_prob,0.3,V1,8,4,8.84113,-11.37059,3.04084,15,0
conn_add_prob,0.3,V1,8,5,8.84113,-11.36429,3.21077,15,0
conn_add_prob,0.3,V1,8,6,9.44113,-11.21393,3.40645,15,0
conn_add_prob,0.3,V1,8,7,9.44113,-11.38633,3.73034,15,0
conn_add_prob,0.3,V1,8,8,9.44113,-11.36486,3.88694,16,0
conn_add_prob,0.3,V1,8,9,16.51017,-10.89584,4.44546,16,0
conn_add_prob,0.3,V1,8,10,16.51017,-10.83247,4.912,16,0
conn_add_prob,0.3,V1,8,11,16.51017,-10.33098,5.44512,16,0
conn_add_prob,0.3,V1,8,12,16.51017,-10.29946,6.06036,16,0
conn_add_prob,0.3,V1,8,13,19.57885,-9.39172,6.97331,17,0
conn_add_prob,0.3,V1,8,14,19.57885,-8.92758,7.75869,18,0
conn_add_prob,0.3,V1,8,15,19.57885,-8.00244,8.3357,18,0
conn_add_prob,0.3,V1,8,16,19.57885,-7.2887,8.97632,19,0
conn_add_prob,0.3,V1,8,17,19.57885,-6.3322,9.86594,19,0
conn_add_prob,0.3,V1,8,18,19.57885,-5.51178,9.91744,19,0
conn_add_prob,0.3,V1,8,19,43.94113,-5.34684,10.22026,18,1
conn_add_prob,0.3,V1,9,0,-5.23875,-13.92328,2.73609,13,0
conn_add_prob,0.3,V1,9,1,5.54113,-11.02729,3.71326,13,0
conn_add_prob,0.3,V1,9,2,5.54113,-9.94799,3.65938,13,0
conn_add_prob,0.3,V1,9,3,5.54113,-9.5862,3.72965,13,0
conn_add_prob,0.3,V1,9,4,18.51802,-9.37957,3.99758,13,0
conn_add_prob,0.3,V1,9,5,18.51802,-9.03849,4.50334,14,0
conn_add_prob,0.3,V1,9,6,43.94113,-8.5456,5.15386,14,1
conn_add_prob,0.7,V1,0,0,-5.59773,-14.33313,1.55878,14,0
conn_add_prob,0.7,V1,0,1,-5.09773,-13.20552,1.73454,14,0
conn_add_prob,0.7,V1,0,2,-5.09773,-12.83523,1.64329,14,0
conn_add_prob,0.7,V1,0,3,-5.09773,-12.75195,1.56264,14,0
conn_add_prob,0.7,V1,0,4,-5.09773,-12.64584,1.61544,14,0
conn_add_prob,0.7,V1,0,5,-5.09773,-12.54923,1.66826,14,0
conn_add_prob,0.7,V1,0,6,-4.79773,-12.46742,1.71482,14,0
conn_add_prob,0.7,V1,0,7,-4.79773,-12.45601,1.79212,14,0
conn_add_prob,0.7,V1,0,8,-4.5571,-12.48629,1.82167,14,0
conn_add_prob,0.7,V1,0,9,-4.5571,-12.5466,1.94719,14,0
conn_add_prob,0.7,V1,0,10,-4.5571,-12.47084,1.87006,14,0
conn_add_prob,0.7,V1,0,11,-4.5571,-12.32365,1.85079,14,0
conn_add_prob,0.7,V1,0,12,-4.5571,-12.41131,1.88122,14,0
conn_add_prob,0.7,V1,0,13,-4.5571,-12.54955,1.98897,14,0
conn_add_prob,0.7,V1,0,14,-4.5571,-12.35459,1.99639,14,0
conn_add_prob,0.7,V1,0,15,2.30204,-12.23656,2.10105,14,0
conn_add_prob,0.7,V1,0,16,2.30204,-12.27489,2.00474,13,0
conn_add_prob,0.7,V1,0,17,2.30204,-12.24728,2.03712,12,0
conn_add_prob,0.7,V1,0,18,2.30204,-12.04154,2.00701,11,0
conn_add_prob,0.7,V1,0,19,2.30204,-11.96304,2.12165,11,0
conn_add_prob,0.7,V1,0,20,2.30204,-12.01929,1.9346,10,0
conn_add_prob,0.7,V1,0,21,2.30204,-11.87377,2.09779,10,0
conn_add_prob,0.7,V1,0,22,2.30204,-12.12694,2.20994,10,0
conn_add_prob,0.7,V1,0,23,9.24113,-12.07355,2.24428,10,0
conn_add_prob,0.7,V1,0,24,43.94113,-11.9978,2.89855,9,1
conn_add_prob,0.7,V1,1,0,0.31733,-14.58927,1.34851,12,0
conn_add_prob,0.7,V1,1,1,0.31733,-13.57184,1.71738,12,0
conn_add_prob,0.7,V1,1,2,2.35958,-13.26824,1.98046,12,0
conn_add_prob,0.7,V1,1,3,4.44113,-13.27904,1.99059,13,0
conn_add_prob,0.7,V1,1,4,4.44113,-12.94622,2.3132,13,0
conn_add_prob,0.7,V1,1,5,7.04113,-12.99535,2.38645,13,0
conn_add_prob,0.7,V1,1,6,7.04113,-12.68267,2.71339,13,0
conn_add_prob,0.7,V1,1,7,7.04113,-12.33066,3.11453,14,0
conn_add_prob,0.7,V1,1,8,7.04113,-12.2067,3.38735,14,0
conn_add_prob,0.7,V1,1,9,7.04113,-11.82723,3.63078,15,0
conn_add_prob,0.7,V1,1,10,7.04113,-11.95671,3.69588,15,0
conn_add_prob,0.7,V1,1,11,7.60546,-11.80334,3.81738,16,0
conn_add_prob,0.7,V1,1,12,20.94113,-11.42845,4.13797,16,0
conn_add_prob,0.7,V1,1,13,20.94113,-11.22569,4.3325,16,0
conn_add_prob,0.7,V1,1,14,20.94113,-10.62145,4.82577,16,0
conn_add_prob,0.7,V1,1,15,20.94113,-10.56049,4.90658,16,0
conn_add_prob,0.7,V1,1,16,20.94113,-10.40414,5.0458,16,0
conn_add_prob,0.7,V1,1,17,20.94113,-10.22427,5.1375,16,0
conn_add_prob,0.7,V1,1,18,20.94113,-10.01057,5.30026,16,0
conn_add_prob,0.7,V1,1,19,20.94113,-9.74115,5.31887,15,0
conn_add_prob,0.7,V1,1,20,20.94113,-9.81387,5.38142,16,0
conn_add_prob,0.7,V1,1,21,20.94113,-9.65921,5.47495,17,0
conn_add_prob,0.7,V1,1,22,20.94113,-9.5591,5.58462,17,0
conn_add_prob,0.7,V1,1,23,43.94113,-9.29261,5.78738,16,1
conn_add_prob,0.7,V1,2,0,-6.80768,-14.67442,1.10739,13,0
conn_add_prob,0.7,V1,2,1,2.94932,-13.86797,1.23672,13,0
conn_add_prob,0.7,V1,2,2,3.53647,-13.68425,1.67958,13,0
conn_add_prob,0.7,V1,2,3,3.53647,-13.33508,2.35807,13,0
conn_add_prob,0.7,V1,2,4,3.53647,-13.1962,2.48612,13,0
conn_add_prob,0.7,V1,2,5,3.53647,-13.1463,2.59273,14,0
conn_add_prob,0.7,V1,2,6,3.53647,-12.82563,3.34545,15,0
conn_add_prob,0.7,V1,2,7,8.53488,-12.32245,4.10144,15,0
conn_add_prob,0.7,V1,2,8,8.53488,-11.96686,4.67912,15,0
conn_add_prob,0.7,V1,2,9,8.53488,-11.76926,4.84945,15,0
conn_add_prob,0.7,V1,2,10,14.74113,-11.36091,5.54928,15,0
conn_add_prob,0.7,V1,2,11,14.74113,-11.02506,5.91512,16,0
conn_add_prob,0.7,V1,2,12,14.74113,-10.57591,6.31283,16,0
conn_add_prob,0.7,V1,2,13,14.74113,-9.8549,6.80066,16,0
conn_add_prob,0.7,V1,2,14,14.74113,-9.54302,7.1001,16,0
conn_add_prob,0.7,V1,2,15,14.74113,-8.84215,7.55188,17,0
conn_add_prob,0.7,V1,2,16,14.74113,-9.10514,7.54103,17,0
conn_add_prob,0.7,V1,2,17,17.64113,-8.54869,7.8574,18,0
conn_add_prob,0.7,V1,2,18,17.64113,-8.7122,7.73885,17,0
conn_add_prob,0.7,V1,2,19,17.64113,-7.82422,8.14501,17,0
conn_add_prob,0.7,V1,2,20,17.64113,-7.8333,8.21185,16,0
conn_add_prob,0.7,V1,2,21,17.64113,-7.89707,8.1755,17,0
conn_add_prob,0.7,V1,2,22,17.64113,-7.73871,8.26012,17,0
conn_add_prob,0.7,V1,2,23,17.64113,-7.59542,8.31352,17,0
conn_add_prob,0.7,V1,2,24,43.94113,-8.07497,8.42694,17,1
conn_add_prob,0.7,V1,3,0,-0.3744,-14.44937,2.43218,12,0
conn_add_prob,0.7,V1,3,1,14.17887,-12.24022,3.39278,12,0
conn_add_prob,0.7,V1,3,2,14.17887,-10.8758,3.60347,12,0
conn_add_prob,0.7,V1,3,3,14.17887,-10.59298,3.79808,12,0
conn_add_prob,0.7,V1,3,4,14.17887,-10.36044,4.0384,12,0
conn_add_prob,0.7,V1,3,5,14.17887,-10.18917,4.74825,12,0
conn_add_prob,0.7,V1,3,6,14.17887,-9.92041,5.25368,12,0
conn_add_prob,0.7,V1,3,7,19.9127,-9.0227,6.22251,12,0
conn_add_prob,0.7,V1,3,8,19.9127,-8.82169,6.87252,13,0
conn_add_prob,0.7,V1,3,9,19.9127,-7.90694,7.45839,13,0
conn_add_prob,0.7,V1,3,10,43.94113,-7.24526,8.30872,13,1
conn_add_prob,0.7,V1,4,0,-8.11793,-14.76882,1.05904,14,0
conn_add_prob,0.7,V1,4,1,6.17506,-13.70949,1.71716,14,0
conn_add_prob,0.7,V1,4,2,6.17506,-13.22847,1.8385,14,0
conn_add_prob,0.7,V1,4,3,6.17506,-13.02422,2.04947,14,0
conn_add_prob,0.7,V1,4,4,6.17506,-12.8999,2.25254,14,0
conn_add_prob,0.7,V1,4,5,6.30838,-12.72468,2.50793,14,0
conn_add_prob,0.7,V1,4,6,7.3233,-12.45294,2.87145,14,0
conn_add_prob,0.7,V1,4,7,10.14113,-12.1029,3.66486,14,0
conn_add_prob,0.7,V1,4,8,10.14113,-11.75194,4.15547,14,0
conn_add_prob,0.7,V1,4,9,10.14113,-11.50495,4.46379,14,0
conn_add_prob,0.7,V1,4,10,10.14113,-11.2522,4.59888,14,0
conn_add_prob,0.7,V1,4,11,10.14113,-10.92747,4.95622,14,0
conn_add_prob,0.7,V1,4,12,10.14113,-10.75657,5.10575,14,0
conn_add_prob,0.7,V1,4,13,10.14113,-10.88555,5.08137,14,0
conn_add_prob,0.7,V1,4,14,43.94113,-10.49812,5.43003,14,1
conn_add_prob,0.7,V1,5,0,7.74113,-15.01455,1.46829,13,0
conn_add_prob,0.7,V1,5,1,7.74113,-13.94908,2.20009,13,0
conn_add_prob,0.7,V1,5,2,17.44211,-13.15612,3.03284,13,0
conn_add_prob,0.7,V1,5,3,17.44211,-12.7671,3.7142,14,0
conn_add_prob,0.7,V1,5,4,43.94113,-12.47095,4.40312,14,1
conn_add_prob,0.7,V1,6,0,1.67316,-13.81401,2.8243,16,0
conn_add_prob,0.7,V1,6,1,1.67316,-10.66549,3.77384,16,0
conn_add_prob,0.7,V1,6,2,1.67316,-10.19312,3.6981,16,0
conn_add_prob,0.7,V1,6,3,4.43991,-9.83303,3.58017,16,0
conn_add_prob,0.7,V1,6,4,12.40714,-9.58016,4.04698,16,0
conn_add_prob,0.7,V1,6,5,12.40714,-9.81522,4.0869,16,0
conn_add_prob,0.7,V1,6,6,16.54113,-9.48081,4.39767,16,0
conn_add_prob,0.7,V1,6,7,16.54113,-9.34005,4.48673,18,0
conn_add_prob,0.7,V1,6,8,18.06899,-9.12013,4.79957,18,0
conn_add_prob,0.7,V1,6,9,18.06899,-9.06325,5.11193,19,0
conn_add_prob,0.7,V1,6,10,18.06899,-8.7107,5.09589,21,0
conn_add_prob,0.7,V1,6,11,18.06899,-8.70067,5.12898,22,0
conn_add_prob,0.7,V1,6,12,18.06899,-8.52265,5.19937,22,0
conn_add_prob,0.7,V1,6,13,18.06899,-8.47298,5.68905,22,0
conn_add_prob,0.7,V1,6,14,19.03557,-8.11199,6.05864,22,0
conn_add_prob,0.7,V1,6,15,19.03557,-7.62791,6.53648,22,0
conn_add_prob,0.7,V1,6,16,19.03557,-7.8819,6.46829,22,0
conn_add_prob,0.7,V1,6,17,19.13557,-7.22615,7.08595,22,0
conn_add_prob,0.7,V1,6,18,19.23557,-7.12946,7.3138,22,0
conn_add_prob,0.7,V1,6,19,19.23557,-6.93942,7.0091,22,0
conn_add_prob,0.7,V1,6,20,19.23557,-7.04952,7.32272,21,0
conn_add_prob,0.7,V1,6,21,19.23557,-7.30856,7.18254,21,0
conn_add_prob,0.7,V1,6,22,43.94113,-7.18994,7.40923,20,1
conn_add_prob,0.7,V1,7,0,-9.28422,-15.05477,1.11755,13,0
conn_add_prob,0.7,V1,7,1,-3.0806,-13.90296,1.69171,13,0
conn_add_prob,0.7,V1,7,2,11.01098,-13.40657,2.10857,13,0
conn_add_prob,0.7,V1,7,3,11.01098,-13.19432,2.29365,13,0
conn_add_prob,0.7,V1,7,4,11.01098,-12.97914,2.64157,13,0
conn_add_prob,0.7,V1,7,5,11.01098,-12.94483,2.8498,13,0
conn_add_prob,0.7,V1,7,6,11.01098,-12.68147,3.38425,13,0
conn_add_prob,0.7,V1,7,7,13.24113,-12.34015,3.82148,15,0
conn_add_prob,0.7,V1,7,8,13.24113,-11.82222,4.28797,15,0
conn_add_prob,0.7,V1,7,9,13.24113,-11.81959,4.41636,15,0
conn_add_prob,0.7,V1,7,10,13.24113,-11.21678,4.89723,15,0
conn_add_prob,0.7,V1,7,11,13.24113,-10.95134,5.0459,15,0
conn_add_prob,0.7,V1,7,12,13.24113,-10.30609,5.36584,15,0
conn_add_prob,0.7,V1,7,13,13.24113,-10.25765,5.47853,15,0
conn_add_prob,0.7,V1,7,14,14.93002,-9.90314,5.61866,15,0
conn_add_prob,0.7,V1,7,15,14.93002,-9.8141,5.8831,15,0
conn_add_prob,0.7,V1,7,16,14.93002,-9.30542,6.04271,15,0
conn_add_prob,0.7,V1,7,17,14.93002,-8.81101,6.31212,14,0
conn_add_prob,0.7,V1,7,18,14.93002,-8.43333,6.36,13,0
conn_add_prob,0.7,V1,7,19,14.93002,-8.78557,6.63169,14,0
conn_add_prob,0.7,V1,7,20,14.93002,-8.22645,6.93648,13,0
conn_add_prob,0.7,V1,7,21,14.93002,-8.07585,7.1638,12,0
